Longitude (x),Latitude (y),Year,Month,Day,Time,Temp (°C),Dew Point Temp (°C),Rel Hum (%),Wind Dir (10s deg),Wind Spd (km/h),Visibility (km),Stn Press (kPa),Weather,Is Row Missing Value,% Of Dataset That Contains Missing Values
-79.4,43.63,2020,2,9,13:00:00,-0.8,-3.2,84,20,5,16.1,101.87,Snow,,
-79.4,43.63,2020,2,9,14:00:00,-0.8,-2.7,87,19,11,16.1,101.72,Snow,,
-79.4,43.63,2020,2,9,15:00:00,-0.5,-2.4,87,21,8,16.1,101.68,No Precipitation or Fog,,
-79.4,43.63,2020,2,9,16:00:00,-0.1,-2.1,86,18,8,16.1,101.67,No Precipitation or Fog,,
-79.4,43.63,2020,2,9,17:00:00,0.1,-1.8,87,13,4,16.1,101.61,No Precipitation or Fog,,
-79.4,43.63,2020,2,9,18:00:00,2,-1.8,76,19,21,16.1,101.42,No Precipitation or Fog,,
-79.4,43.63,2020,2,9,19:00:00,1.8,-1.3,80,19,30,16.1,101.33,Rain,,
-79.4,43.63,2020,2,9,20:00:00,0.5,-0.1,96,19,22,2.4,101.24,Snow,,
-79.4,43.63,2020,2,9,21:00:00,0.4,0.1,98,18,21,2.8,101.09,Snow,,
-79.4,43.63,2020,2,9,22:00:00,0.8,0.5,98,18,21,9.7,100.96,Snow,,
-79.4,43.63,2020,2,9,23:00:00,1,0.3,95,15,15,9.7,100.77,"Rain,Fog",,
-79.4,43.63,2020,2,10,00:00:00,1,0.4,96,16,15,14.5,100.63,Rain,,
-79.4,43.63,2020,2,10,01:00:00,1.1,0.5,96,17,13,12.9,100.5,Rain,,
-79.4,43.63,2020,2,10,02:00:00,1.7,1,95,21,15,16.1,100.4,Rain,,
-79.4,43.63,2020,2,10,03:00:00,1.8,1.1,95,22,13,16.1,100.36,No Precipitation or Fog,,
-79.4,43.63,2020,2,10,04:00:00,2,1.1,94,23,15,16.1,100.3,No Precipitation or Fog,,
-79.4,43.63,2020,2,10,05:00:00,2,1.4,96,23,17,16.1,100.31,No Precipitation or Fog,,
-79.4,43.63,2020,2,10,06:00:00,1.6,1.2,97,26,9,16.1,100.36,No Precipitation or Fog,,
-79.4,43.63,2020,2,10,07:00:00,1.8,1.4,97,24,13,14.5,100.44,No Precipitation or Fog,,
-79.4,43.63,2020,2,10,08:00:00,1.7,1.1,96,25,15,9.7,100.55,Fog,,
-79.4,43.63,2020,2,10,09:00:00,2.1,0.9,92,26,13,16.1,100.66,No Precipitation or Fog,,
-79.4,43.63,2020,2,10,10:00:00,2.5,-0.4,81,29,17,16.1,100.73,No Precipitation or Fog,,
-79.4,43.63,2020,2,10,11:00:00,2.9,-2.9,66,28,15,16.1,100.81,No Precipitation or Fog,,
-79.4,43.63,2020,2,10,12:00:00,3.6,-2,67,29,13,16.1,100.84,No Precipitation or Fog,,
-79.4,43.63,2020,2,10,13:00:00,3.8,-2.1,65,30,11,16.1,100.86,No Precipitation or Fog,,
-79.4,43.63,2020,2,10,14:00:00,3.5,-1.6,69,30,22,16.1,100.86,No Precipitation or Fog,,
-79.4,43.63,2020,2,10,15:00:00,3.6,-2.4,65,35,13,16.1,100.93,No Precipitation or Fog,,
-79.4,43.63,2020,2,10,16:00:00,3.4,-2.8,64,34,13,16.1,100.98,No Precipitation or Fog,,
-79.4,43.63,2020,2,10,17:00:00,2.9,-2.8,66,32,8,16.1,100.99,No Precipitation or Fog,,
-79.4,43.63,2020,2,10,18:00:00,2.6,-2.9,67,32,9,16.1,101.05,No Precipitation or Fog,,
-79.4,43.63,2020,2,10,19:00:00,2.4,-3.1,67,1,8,16.1,101.07,No Precipitation or Fog,,
-79.4,43.63,2020,2,10,20:00:00,1.7,-2.7,73,7,15,16.1,101.04,No Precipitation or Fog,,
-79.4,43.63,2020,2,10,21:00:00,1.7,-3.2,70,6,13,16.1,101.05,No Precipitation or Fog,,
-79.4,43.63,2020,2,10,22:00:00,1.1,-2.7,76,8,11,16.1,101.06,No Precipitation or Fog,,
-79.4,43.63,2020,2,10,23:00:00,1.2,-2.7,75,7,11,16.1,101.03,No Precipitation or Fog,,
-79.4,43.63,2020,2,11,00:00:00,1,-2.7,76,8,9,16.1,100.99,No Precipitation or Fog,,
-79.4,43.63,2020,2,11,01:00:00,0.8,-2.8,77,7,13,16.1,100.91,No Precipitation or Fog,,
-79.4,43.63,2020,2,11,02:00:00,0.6,-3,77,8,13,16.1,100.86,No Precipitation or Fog,,
-79.4,43.63,2020,2,11,03:00:00,0.5,-2.7,79,7,9,16.1,100.88,No Precipitation or Fog,,
-79.4,43.63,2020,2,11,04:00:00,0.6,-2.8,78,,0,16.1,100.85,No Precipitation or Fog,MISSING VALUE,
-79.4,43.63,2020,2,11,05:00:00,1,-2.9,75,29,8,16.1,100.8,No Precipitation or Fog,,
-79.4,43.63,2020,2,11,06:00:00,0.7,-2.5,79,28,8,16.1,100.8,No Precipitation or Fog,,
-79.4,43.63,2020,2,11,07:00:00,0.9,-3.2,74,28,9,16.1,100.75,No Precipitation or Fog,,
-79.4,43.63,2020,2,11,08:00:00,1,-4.2,69,28,15,16.1,100.76,No Precipitation or Fog,,
-79.4,43.63,2020,2,11,09:00:00,0.5,-4.9,67,29,17,16.1,100.7,No Precipitation or Fog,,
-79.4,43.63,2020,2,11,10:00:00,0.5,-5,67,26,13,16.1,100.65,No Precipitation or Fog,,
-79.4,43.63,2020,2,11,11:00:00,0.8,-4.5,68,23,17,16.1,100.6,No Precipitation or Fog,,
-79.4,43.63,2020,2,11,12:00:00,1.3,-3.7,70,23,21,16.1,100.56,No Precipitation or Fog,,
-79.4,43.63,2020,2,11,13:00:00,1.8,-3.8,67,23,18,16.1,100.46,No Precipitation or Fog,,
-79.4,43.63,2020,2,11,14:00:00,2.5,-3.8,63,24,13,16.1,100.34,No Precipitation or Fog,,
-79.4,43.63,2020,2,11,15:00:00,2.5,-5.2,57,26,21,16.1,100.29,No Precipitation or Fog,,
-79.4,43.63,2020,2,11,16:00:00,2.1,-4,64,25,21,16.1,100.3,No Precipitation or Fog,,
-79.4,43.63,2020,2,11,17:00:00,1.7,-5.5,59,27,24,16.1,100.32,No Precipitation or Fog,,
-79.4,43.63,2020,2,11,18:00:00,1.5,-3.4,70,27,18,16.1,100.39,No Precipitation or Fog,,
-79.4,43.63,2020,2,11,19:00:00,1.5,-3.6,69,27,24,16.1,100.45,No Precipitation or Fog,,
-79.4,43.63,2020,2,11,20:00:00,1.1,-4.8,65,29,28,16.1,100.48,No Precipitation or Fog,,
-79.4,43.63,2020,2,11,21:00:00,0.8,-5.1,65,27,22,16.1,100.53,Rain,,
-79.4,43.63,2020,2,11,22:00:00,0.5,-4.6,69,27,26,16.1,100.63,No Precipitation or Fog,,
-79.4,43.63,2020,2,11,23:00:00,0.2,-6.2,62,27,30,16.1,100.74,No Precipitation or Fog,,
-79.4,43.63,2020,2,12,00:00:00,-0.5,-5.8,68,25,26,16.1,100.83,No Precipitation or Fog,,
-79.4,43.63,2020,2,12,01:00:00,-0.7,-5.9,68,26,34,16.1,100.87,No Precipitation or Fog,,
-79.4,43.63,2020,2,12,02:00:00,-0.7,-6.2,66,26,26,16.1,100.91,No Precipitation or Fog,,
-79.4,43.63,2020,2,12,03:00:00,-0.7,-5.9,68,24,30,16.1,100.97,No Precipitation or Fog,,
-79.4,43.63,2020,2,12,04:00:00,-0.7,-6.2,67,25,24,16.1,101.03,No Precipitation or Fog,,
-79.4,43.63,2020,2,12,05:00:00,-1,-7.3,63,26,34,16.1,101.1,No Precipitation or Fog,,
-79.4,43.63,2020,2,12,06:00:00,-1.4,-7.4,64,24,24,16.1,101.13,No Precipitation or Fog,,
-79.4,43.63,2020,2,12,07:00:00,-1.6,-7.2,66,25,28,16.1,101.16,No Precipitation or Fog,,
-79.4,43.63,2020,2,12,08:00:00,-2,-7.5,66,25,22,16.1,101.12,No Precipitation or Fog,,
-79.4,43.63,2020,2,12,09:00:00,-1.8,-6.8,69,23,24,16.1,101.1,No Precipitation or Fog,,
-79.4,43.63,2020,2,12,10:00:00,-1.6,-6.8,68,24,22,16.1,101.06,No Precipitation or Fog,,
-79.4,43.63,2020,2,12,11:00:00,-0.7,-6,68,23,24,16.1,101.07,No Precipitation or Fog,,
-79.4,43.63,2020,2,12,12:00:00,0.8,-4.9,66,24,26,16.1,101.03,No Precipitation or Fog,,
-79.4,43.63,2020,2,12,13:00:00,1.1,-4.4,67,21,32,16.1,100.88,No Precipitation or Fog,,
-79.4,43.63,2020,2,12,14:00:00,1.5,-4,67,21,32,16.1,100.9,No Precipitation or Fog,,
-79.4,43.63,2020,2,12,15:00:00,1.5,-3,72,20,28,16.1,100.79,No Precipitation or Fog,,
-79.4,43.63,2020,2,12,16:00:00,1.4,-2.3,77,20,32,16.1,100.78,No Precipitation or Fog,,
-79.4,43.63,2020,2,12,17:00:00,1.1,-2.1,79,21,34,16.1,100.67,No Precipitation or Fog,,
-79.4,43.63,2020,2,12,18:00:00,1.1,-2.5,77,20,26,16.1,100.58,No Precipitation or Fog,,
-79.4,43.63,2020,2,12,19:00:00,1.1,-3.3,73,21,21,16.1,100.48,No Precipitation or Fog,,
-79.4,43.63,2020,2,12,20:00:00,1.2,-3.5,71,23,22,16.1,100.38,No Precipitation or Fog,,
-79.4,43.63,2020,2,12,21:00:00,1.3,-2.5,76,22,17,16.1,100.27,No Precipitation or Fog,,
-79.4,43.63,2020,2,12,22:00:00,1.4,-2.6,75,23,15,16.1,100.18,No Precipitation or Fog,,
-79.4,43.63,2020,2,12,23:00:00,1.5,-2.6,74,23,17,16.1,100.15,No Precipitation or Fog,,
-79.4,43.63,2020,2,13,00:00:00,1.4,-2.6,75,28,11,16.1,100.09,No Precipitation or Fog,,
-79.4,43.63,2020,2,13,01:00:00,0.2,-1.6,88,25,22,4.8,100.02,Snow,,
-79.4,43.63,2020,2,13,02:00:00,-0.5,-2.4,87,30,17,4.8,99.89,Snow,,
-79.4,43.63,2020,2,13,03:00:00,-0.8,-2.1,91,30,13,4.8,99.78,Snow,,
-79.4,43.63,2020,2,13,04:00:00,-0.5,-2.4,87,32,11,9.7,99.78,Snow,,
-79.4,43.63,2020,2,13,05:00:00,-0.7,-2.3,89,33,9,2.8,99.76,Snow,,
-79.4,43.63,2020,2,13,06:00:00,-0.7,-2.3,89,32,9,4.8,99.7,Snow,,
-79.4,43.63,2020,2,13,07:00:00,-0.2,-3.1,81,33,11,14.5,99.72,No Precipitation or Fog,,
-79.4,43.63,2020,2,13,08:00:00,-0.4,-2.3,87,31,5,2.8,99.76,Snow,,
-79.4,43.63,2020,2,13,09:00:00,-0.7,-1.6,94,25,9,2.8,99.83,Snow,,
-79.4,43.63,2020,2,13,10:00:00,-0.4,-1.4,93,26,8,2.8,99.78,Snow,,
-79.4,43.63,2020,2,13,11:00:00,0.4,-2,84,31,11,11.3,99.81,Rain,,
-79.4,43.63,2020,2,13,12:00:00,-0.5,-3,83,32,21,4,99.88,Snow,,
-79.4,43.63,2020,2,13,13:00:00,-2.4,-4.8,84,32,24,3.2,99.84,Snow,,
-79.4,43.63,2020,2,13,14:00:00,-3.5,-6.2,81,32,30,4.8,99.88,Snow,,
-79.4,43.63,2020,2,13,15:00:00,-4.8,-7.9,79,32,26,9.7,100.01,Snow,,
-79.4,43.63,2020,2,13,16:00:00,-6.3,-9.8,76,32,34,6.4,100.14,Snow,,
-79.4,43.63,2020,2,13,17:00:00,-6.9,-11.2,72,32,28,16.1,100.29,No Precipitation or Fog,,
-79.4,43.63,2020,2,13,18:00:00,-8,-12.9,68,33,24,16.1,100.49,No Precipitation or Fog,,
-79.4,43.63,2020,2,13,19:00:00,-8.8,-14.1,66,32,24,16.1,100.66,Snow,,
-79.4,43.63,2020,2,13,20:00:00,-9.2,-14.2,67,31,32,16.1,100.8,No Precipitation or Fog,,
-79.4,43.63,2020,2,13,21:00:00,-10,-15.3,66,32,21,16.1,100.92,No Precipitation or Fog,,
-79.4,43.63,2020,2,13,22:00:00,-10.2,-14.7,70,30,24,16.1,101.05,Snow,,
-79.4,43.63,2020,2,13,23:00:00,-12.3,-18.3,61,34,24,16.1,101.21,No Precipitation or Fog,,
-79.4,43.63,2020,2,14,00:00:00,-13.5,-19.9,59,31,22,16.1,101.39,No Precipitation or Fog,,
-79.4,43.63,2020,2,14,01:00:00,-14.9,-22.6,53,33,28,16.1,101.5,No Precipitation or Fog,,
-79.4,43.63,2020,2,14,02:00:00,-15.9,-23.2,54,33,24,16.1,101.63,No Precipitation or Fog,,
-79.4,43.63,2020,2,14,03:00:00,-16.7,-24,54,33,17,16.1,101.75,No Precipitation or Fog,,
-79.4,43.63,2020,2,14,04:00:00,-17.4,-23.9,58,32,11,16.1,101.86,No Precipitation or Fog,,
-79.4,43.63,2020,2,14,05:00:00,-18,-23.9,60,32,13,16.1,101.96,No Precipitation or Fog,,
-79.4,43.63,2020,2,14,06:00:00,-18.4,-24.1,61,31,13,16.1,102.08,No Precipitation or Fog,,
-79.4,43.63,2020,2,14,07:00:00,-18.2,-24,61,31,11,16.1,102.2,No Precipitation or Fog,,
-79.4,43.63,2020,2,14,08:00:00,-17.8,-23.3,63,31,9,16.1,102.3,No Precipitation or Fog,,
-79.4,43.63,2020,2,14,09:00:00,-16.1,-22.6,58,31,11,16.1,102.41,No Precipitation or Fog,,
-79.4,43.63,2020,2,14,10:00:00,-15,-22.4,54,32,9,16.1,102.49,No Precipitation or Fog,,
-79.4,43.63,2020,2,14,11:00:00,-13.7,-20.9,55,25,5,16.1,102.54,No Precipitation or Fog,,
-79.4,43.63,2020,2,14,12:00:00,-12.8,-18.5,63,17,11,16.1,102.55,No Precipitation or Fog,,
-79.4,43.63,2020,2,14,13:00:00,-12.2,-16.9,69,21,9,16.1,102.53,No Precipitation or Fog,,
-79.4,43.63,2020,2,14,14:00:00,-11.6,-15.9,71,18,11,16.1,102.49,No Precipitation or Fog,,
-79.4,43.63,2020,2,14,15:00:00,-11.2,-15.5,71,21,9,16.1,102.51,No Precipitation or Fog,,
-79.4,43.63,2020,2,14,16:00:00,-10.2,-14.5,71,19,9,16.1,102.53,No Precipitation or Fog,,
-79.4,43.63,2020,2,14,17:00:00,-9.2,-13.6,71,23,15,16.1,102.56,Snow,,
-79.4,43.63,2020,2,14,18:00:00,-8.6,-13.2,70,22,13,16.1,102.55,Snow,,
-79.4,43.63,2020,2,14,19:00:00,-7.8,-13.2,66,23,32,14.5,102.54,Snow,,
-79.4,43.63,2020,2,14,20:00:00,-7.7,-13.2,65,21,32,16.1,102.56,No Precipitation or Fog,,
-79.4,43.63,2020,2,14,21:00:00,-7.8,-14.3,60,24,22,16.1,102.53,No Precipitation or Fog,,
-79.4,43.63,2020,2,14,22:00:00,-7.7,-14.5,59,25,28,16.1,102.52,No Precipitation or Fog,,
-79.4,43.63,2020,2,14,23:00:00,-7.6,-14.1,60,24,28,16.1,102.49,No Precipitation or Fog,,
-79.4,43.63,2020,2,15,00:00:00,-7.5,-13.1,65,25,28,16.1,102.47,No Precipitation or Fog,,
-79.4,43.63,2020,2,15,01:00:00,-7.3,-13,64,23,28,16.1,102.47,No Precipitation or Fog,,
-79.4,43.63,2020,2,15,02:00:00,-7.2,-12.9,64,24,32,16.1,102.43,No Precipitation or Fog,,
-79.4,43.63,2020,2,15,03:00:00,-7.4,-11.9,70,25,28,16.1,102.38,No Precipitation or Fog,,
-79.4,43.63,2020,2,15,04:00:00,-7,-11.8,69,25,30,16.1,102.35,No Precipitation or Fog,,
-79.4,43.63,2020,2,15,05:00:00,-6.2,-11.6,66,22,32,16.1,102.29,No Precipitation or Fog,,
-79.4,43.63,2020,2,15,06:00:00,-5.5,-10.5,68,24,35,16.1,102.25,No Precipitation or Fog,,
-79.4,43.63,2020,2,15,07:00:00,-5.2,-9.9,70,24,35,16.1,102.21,No Precipitation or Fog,,
-79.4,43.63,2020,2,15,08:00:00,-5.4,-10.1,70,25,30,16.1,102.22,Snow,,
-79.4,43.63,2020,2,15,09:00:00,-4.9,-9.8,69,22,34,16.1,102.08,Snow,,
-79.4,43.63,2020,2,15,10:00:00,-4.7,-9.7,69,22,39,16.1,101.96,Snow,,
-79.4,43.63,2020,2,15,11:00:00,-4.2,-9.4,67,23,43,16.1,101.93,Snow,,
-79.4,43.63,2020,2,15,12:00:00,-4,-9.4,66,22,34,16.1,101.78,Snow,,
-79.4,43.63,2020,2,15,13:00:00,-3.1,-8.8,65,20,35,16.1,101.6,No Precipitation or Fog,,
-79.4,43.63,2020,2,15,14:00:00,-2.5,-8.3,65,21,37,16.1,101.39,No Precipitation or Fog,,
-79.4,43.63,2020,2,15,15:00:00,-2.4,-7.9,66,21,46,16.1,101.36,No Precipitation or Fog,,
-79.4,43.63,2020,2,15,16:00:00,-2,-7.3,67,20,37,16.1,101.2,No Precipitation or Fog,,
-79.4,43.63,2020,2,15,17:00:00,-1.5,-8.3,60,21,41,16.1,101.04,No Precipitation or Fog,,
-79.4,43.63,2020,2,15,18:00:00,-0.6,-7.1,62,21,39,16.1,100.94,No Precipitation or Fog,,
-79.4,43.63,2020,2,15,19:00:00,0.4,-6.4,60,21,37,16.1,100.88,No Precipitation or Fog,,
-79.4,43.63,2020,2,15,20:00:00,0.9,-5.6,62,22,37,16.1,100.8,No Precipitation or Fog,,
-79.4,43.63,2020,2,15,21:00:00,1,-5.2,64,24,41,16.1,100.77,Rain,,
-79.4,43.63,2020,2,15,22:00:00,0.8,-4.3,69,23,45,16.1,100.7,Rain,,
-79.4,43.63,2020,2,15,23:00:00,0.1,-2,86,24,34,6.4,100.72,Snow,,
-79.4,43.63,2020,2,16,00:00:00,0.9,-1.8,82,24,32,16.1,100.7,Rain,,
-79.4,43.63,2020,2,16,01:00:00,1.3,-1.9,79,24,34,16.1,100.68,No Precipitation or Fog,,
-79.4,43.63,2020,2,16,02:00:00,1.5,-2.4,76,25,30,16.1,100.72,No Precipitation or Fog,,
-79.4,43.63,2020,2,16,03:00:00,1.1,-3.4,72,27,30,16.1,100.72,No Precipitation or Fog,,
-79.4,43.63,2020,2,16,04:00:00,0.9,-3.2,74,25,32,16.1,100.69,No Precipitation or Fog,,
-79.4,43.63,2020,2,16,05:00:00,0.9,-2.9,76,25,28,16.1,100.72,No Precipitation or Fog,,
-79.4,43.63,2020,2,16,06:00:00,0.9,-2.6,77,25,18,16.1,100.77,No Precipitation or Fog,,
-79.4,43.63,2020,2,16,07:00:00,0.8,-3.3,74,27,24,16.1,100.75,No Precipitation or Fog,,
-79.4,43.63,2020,2,16,08:00:00,0.9,-2.9,76,25,21,16.1,100.81,No Precipitation or Fog,,
-79.4,43.63,2020,2,16,09:00:00,1,-2.9,75,23,21,16.1,100.82,No Precipitation or Fog,,
-79.4,43.63,2020,2,16,10:00:00,1.4,-4.7,64,27,28,16.1,100.82,No Precipitation or Fog,,
-79.4,43.63,2020,2,16,11:00:00,2,-4.2,64,25,22,16.1,100.78,No Precipitation or Fog,,
-79.4,43.63,2020,2,16,12:00:00,2.5,-4.6,60,26,22,16.1,100.76,No Precipitation or Fog,,
-79.4,43.63,2020,2,16,13:00:00,2.9,-5,56,27,21,16.1,100.7,No Precipitation or Fog,,
-79.4,43.63,2020,2,16,14:00:00,3.4,-5,54,27,21,16.1,100.65,No Precipitation or Fog,,
-79.4,43.63,2020,2,16,15:00:00,3.5,-5.2,53,27,24,16.1,100.65,No Precipitation or Fog,,
-79.4,43.63,2020,2,16,16:00:00,3.4,-4.9,55,27,26,16.1,100.72,No Precipitation or Fog,,
-79.4,43.63,2020,2,16,17:00:00,3,-5.6,54,28,24,16.1,100.73,No Precipitation or Fog,,
-79.4,43.63,2020,2,16,18:00:00,2,-5.3,59,28,22,16.1,100.77,No Precipitation or Fog,,
-79.4,43.63,2020,2,16,19:00:00,1.6,-5.1,61,27,24,16.1,100.86,No Precipitation or Fog,,
-79.4,43.63,2020,2,16,20:00:00,1,-4.7,66,27,17,16.1,100.91,No Precipitation or Fog,,
-79.4,43.63,2020,2,16,21:00:00,0.9,-5.2,64,29,13,16.1,100.94,No Precipitation or Fog,,
-79.4,43.63,2020,2,16,22:00:00,0.6,-5.5,64,27,15,16.1,101.01,No Precipitation or Fog,,
-79.4,43.63,2020,2,16,23:00:00,0.3,-5.3,66,28,11,16.1,101.04,No Precipitation or Fog,,
-79.4,43.63,2020,2,17,00:00:00,-0.7,-5.7,69,34,9,16.1,101.1,No Precipitation or Fog,,
-79.4,43.63,2020,2,17,01:00:00,-1.3,-6.3,69,34,21,16.1,101.16,No Precipitation or Fog,,
-79.4,43.63,2020,2,17,02:00:00,-1.6,-6.6,69,33,18,16.1,101.23,No Precipitation or Fog,,
-79.4,43.63,2020,2,17,03:00:00,-2,-7.1,68,33,15,16.1,101.25,No Precipitation or Fog,,
-79.4,43.63,2020,2,17,04:00:00,-2.5,-7,71,32,13,16.1,101.33,No Precipitation or Fog,,
-79.4,43.63,2020,2,17,05:00:00,-3.1,-8.1,69,36,9,16.1,101.43,No Precipitation or Fog,,
-79.4,43.63,2020,2,17,06:00:00,-3.2,-8.3,68,32,9,16.1,101.51,No Precipitation or Fog,,
-79.4,43.63,2020,2,17,07:00:00,-3.4,-8.3,69,33,9,16.1,101.59,No Precipitation or Fog,,
-79.4,43.63,2020,2,17,08:00:00,-3.5,-8.2,70,31,11,16.1,101.66,No Precipitation or Fog,,
-79.4,43.63,2020,2,17,09:00:00,-3,-9.9,59,34,9,16.1,101.75,No Precipitation or Fog,,
-79.4,43.63,2020,2,17,10:00:00,-2.8,-10.7,55,32,9,16.1,101.78,No Precipitation or Fog,,
-79.4,43.63,2020,2,17,11:00:00,-2.3,-10.7,53,29,5,16.1,101.84,No Precipitation or Fog,,
-79.4,43.63,2020,2,17,12:00:00,-1.8,-9.8,55,19,11,16.1,101.85,No Precipitation or Fog,,
-79.4,43.63,2020,2,17,13:00:00,-1.6,-9.6,55,17,13,16.1,101.79,No Precipitation or Fog,,
-79.4,43.63,2020,2,17,14:00:00,-1.4,-8.4,59,16,11,16.1,101.8,No Precipitation or Fog,,
-79.4,43.63,2020,2,17,15:00:00,-1,-8.2,59,11,15,16.1,101.77,No Precipitation or Fog,,
-79.4,43.63,2020,2,17,16:00:00,-1.1,-7.5,62,11,13,16.1,101.73,No Precipitation or Fog,,
-79.4,43.63,2020,2,17,17:00:00,-1.7,-7,68,9,15,16.1,101.7,No Precipitation or Fog,,
-79.4,43.63,2020,2,17,18:00:00,-1.8,-6.2,72,7,24,16.1,101.7,No Precipitation or Fog,,
-79.4,43.63,2020,2,17,19:00:00,-1.5,-5.6,74,8,26,16.1,101.69,No Precipitation or Fog,,
-79.4,43.63,2020,2,17,20:00:00,-1.1,-5,75,9,22,16.1,101.66,No Precipitation or Fog,,
-79.4,43.63,2020,2,17,21:00:00,-0.7,-4.1,78,9,22,16.1,101.61,No Precipitation or Fog,,
-79.4,43.63,2020,2,17,22:00:00,-0.7,-5,73,8,30,16.1,101.56,No Precipitation or Fog,,
-79.4,43.63,2020,2,17,23:00:00,-0.2,-3.8,77,9,30,16.1,101.47,No Precipitation or Fog,,
-79.4,43.63,2020,2,18,00:00:00,0,-3.7,76,9,34,16.1,101.34,No Precipitation or Fog,,
-79.4,43.63,2020,2,18,01:00:00,0.3,-3.6,75,8,35,16.1,101.21,No Precipitation or Fog,,
-79.4,43.63,2020,2,18,02:00:00,-0.4,-1.5,92,8,30,2.4,101.1,Snow,,
-79.4,43.63,2020,2,18,03:00:00,-0.3,-0.9,96,9,28,2,100.92,Snow,,
-79.4,43.63,2020,2,18,04:00:00,0,-0.6,96,9,24,2.4,100.76,Snow,,
-79.4,43.63,2020,2,18,05:00:00,0.3,0,98,9,21,2.4,100.56,Snow,,
-79.4,43.63,2020,2,18,06:00:00,0.5,0.2,98,9,22,3.2,100.42,Snow,,
-79.4,43.63,2020,2,18,07:00:00,1.2,0.8,97,9,21,8.1,100.27,"Rain,Fog",,
-79.4,43.63,2020,2,18,08:00:00,1.8,1.2,96,8,15,9.7,100.18,"Rain,Fog",,
-79.4,43.63,2020,2,18,09:00:00,1.9,1.3,96,7,15,9.7,100.04,Fog,,
-79.4,43.63,2020,2,18,10:00:00,3,2.6,97,19,13,6.4,100,"Rain,Fog",,
-79.4,43.63,2020,2,18,11:00:00,3.4,3.1,98,21,28,14.5,99.97,No Precipitation or Fog,,
-79.4,43.63,2020,2,18,12:00:00,3.7,3.1,96,22,35,9.7,99.98,Fog,,
-79.4,43.63,2020,2,18,13:00:00,4.7,2.2,84,24,34,16.1,100.01,No Precipitation or Fog,,
-79.4,43.63,2020,2,18,14:00:00,4.7,1.4,79,24,41,16.1,100.08,No Precipitation or Fog,,
-79.4,43.63,2020,2,18,15:00:00,4.6,-0.6,69,26,48,16.1,100.2,No Precipitation or Fog,,
-79.4,43.63,2020,2,18,16:00:00,4.3,-1.6,66,27,37,16.1,100.32,No Precipitation or Fog,,
-79.4,43.63,2020,2,18,17:00:00,3.9,-1.8,66,27,35,16.1,100.43,No Precipitation or Fog,,
-79.4,43.63,2020,2,18,18:00:00,3.5,-1.5,70,27,21,16.1,100.56,No Precipitation or Fog,,
-79.4,43.63,2020,2,18,19:00:00,3.1,-2.7,66,25,35,16.1,100.66,No Precipitation or Fog,,
-79.4,43.63,2020,2,18,20:00:00,2.5,-2.2,71,27,22,16.1,100.78,No Precipitation or Fog,,
-79.4,43.63,2020,2,18,21:00:00,2.3,-4.3,62,26,41,16.1,100.84,No Precipitation or Fog,,
-79.4,43.63,2020,2,18,22:00:00,1.6,-5.2,61,28,22,16.1,100.98,No Precipitation or Fog,,
-79.4,43.63,2020,2,18,23:00:00,0.8,-5.2,64,27,30,16.1,101.04,No Precipitation or Fog,,
-79.4,43.63,2020,2,19,00:00:00,0.5,-6,62,28,17,16.1,101.12,No Precipitation or Fog,,
-79.4,43.63,2020,2,19,01:00:00,0.2,-7.4,57,28,34,16.1,101.16,No Precipitation or Fog,,
-79.4,43.63,2020,2,19,02:00:00,-0.2,-7.9,56,27,28,16.1,101.21,No Precipitation or Fog,,
-79.4,43.63,2020,2,19,03:00:00,-0.2,-7.6,58,28,28,16.1,101.26,No Precipitation or Fog,,
-79.4,43.63,2020,2,19,04:00:00,-0.6,-6.9,62,28,22,16.1,101.33,Snow,,
-79.4,43.63,2020,2,19,05:00:00,-0.9,-8.9,55,28,22,16.1,101.42,No Precipitation or Fog,,
-79.4,43.63,2020,2,19,06:00:00,-1.2,-9.4,54,29,28,16.1,101.48,No Precipitation or Fog,,
-79.4,43.63,2020,2,19,07:00:00,-1.6,-9.3,56,29,22,16.1,101.58,No Precipitation or Fog,,
-79.4,43.63,2020,2,19,08:00:00,-2,-8.9,60,30,21,16.1,101.73,No Precipitation or Fog,,
-79.4,43.63,2020,2,19,09:00:00,-2.1,-10,55,28,30,16.1,101.87,No Precipitation or Fog,,
-79.4,43.63,2020,2,19,10:00:00,-2.4,-10.4,54,32,18,16.1,101.96,Snow,,
-79.4,43.63,2020,2,19,11:00:00,-2.7,-11.1,53,32,17,16.1,102.06,No Precipitation or Fog,,
-79.4,43.63,2020,2,19,12:00:00,-2.2,-11.1,51,33,13,16.1,102.08,No Precipitation or Fog,,
-79.4,43.63,2020,2,19,13:00:00,-2.2,-12.4,46,32,15,16.1,102.03,No Precipitation or Fog,,
-79.4,43.63,2020,2,19,14:00:00,-1.9,-12.3,45,29,18,16.1,102.01,No Precipitation or Fog,,
-79.4,43.63,2020,2,19,15:00:00,-1.7,-10.6,51,27,28,16.1,101.99,No Precipitation or Fog,,
-79.4,43.63,2020,2,19,16:00:00,-2.2,-10.3,54,27,32,16.1,102.04,Snow,,
-79.4,43.63,2020,2,19,17:00:00,-2.7,-11.8,50,29,26,16.1,102.06,No Precipitation or Fog,,
